,image,black,blue,brown,green,red,white,dress,shirt,pants,shorts,shoes
5226,./clothes_dataset\white_dress\d7cc75c3344b86dd18f6e7ea292cbcb80aee47fd.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5227,./clothes_dataset\blue_pants\3f5aa72c852f644b332cbbbaae39946dd3093035.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5228,./clothes_dataset\green_shoes\3581e26c8e37e6b3ecbabdf6991bdad3661753e1.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5229,./clothes_dataset\blue_shoes\49a09fd9002b872db9a7cbcba876b4533d886c6a.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5230,./clothes_dataset\red_pants\efc1eedf955d183dc55e68db149489687d1e7e83.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5231,./clothes_dataset\black_pants\a6ab0593cec9880ed7ca360e0325f2664e6fec8b.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5232,./clothes_dataset\blue_dress\79242039461b8732413196444c5097ead33e147c.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5233,./clothes_dataset\red_shoes\7b09059761517fec59183c5da3128b0e3e1d4942.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5234,./clothes_dataset\white_shoes\768380f6d1dcb90629d80db5940843e9618ca260.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5235,./clothes_dataset\blue_shoes\028cbcbf4ec3256540d39385a344b56cdec2399d.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5236,./clothes_dataset\brown_shoes\c5f678a4424373f3f82ef0ba5519c6cf8afda7b1.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5237,./clothes_dataset\black_shirt\b333a453a9d23d52a4f692b97dcf7d903acb63e0.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5238,./clothes_dataset\blue_pants\a8793b4e67f90bcbf07b792195f406d9a6d59992.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5239,./clothes_dataset\black_pants\b2529fe6d858a74f7e5cdf64c382ab1d67a30d87.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5240,./clothes_dataset\brown_shoes\81eaf6b8fe070d765ec2f45ea59c48747976331e.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5241,./clothes_dataset\blue_shirt\26c4154751bb138ffd8512077c0027a95057661c.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5242,./clothes_dataset\blue_shoes\cde66c11ea84b020b98df93f1c30ffe6782c6a46.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5243,./clothes_dataset\blue_dress\c0f9986566cce4aad63749282197ae4488cb6198.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5244,./clothes_dataset\green_shorts\61ab5eb74f8e3c3731ae17d12c1fdf79c05d19b9.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5245,./clothes_dataset\blue_pants\93c4db51b2e183668d5f9ffe671adead9c484f5d.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5246,./clothes_dataset\brown_shoes\18e7b8a30fda62c81050f07fdb39190fdc30ba0a.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5247,./clothes_dataset\blue_pants\57907550e643615c5cb5c20f94d4f43b10880d44.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5248,./clothes_dataset\black_pants\b14f8748088066d48f01f6f8985efd1f506109d0.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5249,./clothes_dataset\black_pants\6bde51fd0052e04bfddcebd1d64fb888fa429303.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5250,./clothes_dataset\green_shirt\3b55b8c2577def4a2f8013ec15c49c8400b93b44.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5251,./clothes_dataset\black_dress\a2a802f955adbd866b7a9aad132ee6ee9f3dd652.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5252,./clothes_dataset\black_shoes\3050ba5e036f6b5ad61a2b18e54ad5365b8a42ff.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5253,./clothes_dataset\black_shorts\160fa67d8fb7063eda41698334a7cd8f86fc0deb.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5254,./clothes_dataset\red_dress\7039b55e3f539a3a3e44d2eb7dacdee5c202c2d2.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5255,./clothes_dataset\red_dress\fea7f7ad5d7835b23a9c438ea0614192725c8729.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5256,./clothes_dataset\black_shoes\73c2ee9c2c269dbd107866694fbf34111971eea3.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5257,./clothes_dataset\white_pants\8e75a963a94c8cda7eda41ee15470fc04408e5f3.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5258,./clothes_dataset\black_pants\08c2027dce5c1788544d4904d1cecfddd60740d7.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5259,./clothes_dataset\black_shoes\7a1712a3eb16bc4bd1e3a4b177cd8e64f7af97b4.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5260,./clothes_dataset\blue_pants\ffe1342a0d9c03e310af9e4698aebbe1f9776eaa.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5261,./clothes_dataset\blue_dress\3063fe35538c0d2ead3c0037830c698526582655.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5262,./clothes_dataset\red_pants\0275e050baedb2eac9a512d138e871746a36c2a8.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5263,./clothes_dataset\black_pants\274c430cce923d73728e2e2fdd9d9996d2fe78bd.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5264,./clothes_dataset\brown_pants\c517f5dfae18c756721c89deae1d1ddf9c4cc8fa.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5265,./clothes_dataset\blue_shoes\97083498098c609c8d518bd7796160494379ff65.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5266,./clothes_dataset\green_pants\2cedbc45ec89cd6ec1c76b14f40a09fa51284828.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5267,./clothes_dataset\green_shoes\a3c6be52f4d4d000d78c8655fe1b22e709813537.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5268,./clothes_dataset\black_shoes\baecf813e5bf2167bdbb7d6d5ab9390591ef9a7e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5269,./clothes_dataset\white_dress\91336e297a3d45d419587b08ccf3161c3b088ef9.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5270,./clothes_dataset\black_shoes\f5adf235246f5bdc51cd1a097f73250fe1aecb3d.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5271,./clothes_dataset\red_dress\a16bdbd25f4af14d8cc4e0e69a7c0f1f15244e14.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5272,./clothes_dataset\brown_pants\6f69de312eb2a7e1d83d51efd928e5d5f7a6fdbf.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5273,./clothes_dataset\white_dress\67a4c9f333a4333519e1a7a4afffd9146c904a60.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5274,./clothes_dataset\blue_pants\dd361cb87292d69942d34365af39b465080bfd47.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5275,./clothes_dataset\black_shoes\3a24a1b28571b74adb87fd35ad570af6ed401794.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5276,./clothes_dataset\black_shoes\b8beca017a6f0536099a17ed89f44380ab884429.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5277,./clothes_dataset\black_shirt\af46c7d6822aa9df7c09861a83af8861874601bb.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5278,./clothes_dataset\red_dress\8050eb25e98a1b38f0693e0b5a28067bcc1534f5.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5279,./clothes_dataset\white_shoes\3f5dad437e4136e8a6031bec4795f3a2fb3e535c.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5280,./clothes_dataset\blue_shoes\54941b0799705b0561e3283d397d993584713078.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5281,./clothes_dataset\white_shoes\385d104bab4388ec5d444001be7a1c29268623a9.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5282,./clothes_dataset\white_shoes\37734ad9467aaeb275cc85e779d80eb9dd4e4cb9.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5283,./clothes_dataset\red_dress\6a231c6832b23e19bd928d4047a7866b1c65cd08.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5284,./clothes_dataset\white_dress\fbfe05587b766efe646d0ed02ae4443009668500.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5285,./clothes_dataset\black_shirt\09c8d3bddb42013dc51fee79277bad95e00c329d.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5286,./clothes_dataset\blue_shirt\03f3e2de40584c8b741116b84a024af27619dc09.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5287,./clothes_dataset\black_pants\25d00e509d59110c752a1cf4921afb8353648a1c.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5288,./clothes_dataset\blue_shirt\2830a5905dae0802b3af74401f185dce167b9996.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5289,./clothes_dataset\blue_shirt\530c5e9261eefca06419fc2003a5493a84e25382.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5290,./clothes_dataset\black_shoes\cec345a3af823e0312e2bdd723f8e867bcdc5adf.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5291,./clothes_dataset\red_shoes\af90081ad5004589344d9f8e8870c9e06350e0b3.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5292,./clothes_dataset\blue_dress\d6d0316562d5b56d2b79fb620e91ca766e96166c.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5293,./clothes_dataset\red_shoes\b7d8b3ac5ddc47cbc0c7a745398294b165e4c5e0.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5294,./clothes_dataset\green_shoes\eba19fade66a545ef504b75b4e46d5ae27434811.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5295,./clothes_dataset\black_pants\1dc1980679b1acd0b843b77b880ec8b09a17b196.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5296,./clothes_dataset\black_dress\d605313ee441a700f56bce1ebd5b0ed1196c4e54.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5297,./clothes_dataset\red_dress\fd59d8d5332690ed70a7504f2459de8db8b2789b.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5298,./clothes_dataset\black_shirt\a62791c0e305cacf2efbc03b6dd0659bdbda901f.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5299,./clothes_dataset\black_shirt\7c96fb7fa617125a11d369f6db98a47065e72232.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5300,./clothes_dataset\white_pants\28b4df04eb16415773c5b66a6b5b05b34dd8cc02.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5301,./clothes_dataset\blue_dress\fb9f6e19d04b18bb90accb78c4addfbd5b2ad330.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5302,./clothes_dataset\black_shorts\df24ef746def0e818a6922cbe32c7b1eb27358e3.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5303,./clothes_dataset\white_dress\b8511c533a93a94673fcfcaaded551133f7ed651.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5304,./clothes_dataset\green_shirt\17a8e1aa97a72687ae4ff4027b27bf8273e870f5.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5305,./clothes_dataset\white_shoes\19b92218f4d1bb276020a361346191512a077eb4.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5306,./clothes_dataset\green_pants\b7a5de5f448e02b9d830eafc0c80e2a0bf38f67d.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5307,./clothes_dataset\blue_shirt\70d57b68413a022e53f46685fd66d1ea97b74ad8.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5308,./clothes_dataset\black_shirt\cdf69f19b7b06ca5b5bb0d971874d17a6f5c5232.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5309,./clothes_dataset\black_shirt\52864787261d6cbb2ac3c59c1f36f6e120958af4.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5310,./clothes_dataset\brown_pants\b36a468d9445b454f27829993ff16b2b3d41b6f4.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5311,./clothes_dataset\brown_pants\56383630c96ec4a4254297f5c49057a47806bb8d.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5312,./clothes_dataset\white_shorts\f35256887334f9f2f836435885f24ed28cf650bd.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5313,./clothes_dataset\white_dress\318f455fe61c70a36cb1a760941463b3e6827b88.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5314,./clothes_dataset\black_shoes\ad4bc057c6d5dcf6e1df07c50eaf6db5ca7d3508.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5315,./clothes_dataset\blue_shoes\e66be0700959ee30fad0f46b2f9efe5f60ba605a.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5316,./clothes_dataset\brown_shoes\f01ccfb9dd2fe8bb4a3aea4dbbcafcb8f8cba0a1.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5317,./clothes_dataset\white_dress\374da31021a74b18ff43070440b31221e32f6d1d.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5318,./clothes_dataset\green_shoes\a39515ceaf0f73c53bdb2cd50ab3edf461337fe5.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5319,./clothes_dataset\white_dress\3a40867b55f961bc9644915993ba5a308ac8ecda.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5320,./clothes_dataset\white_pants\74750a2902578679ba539547bbbf59882d83b179.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5321,./clothes_dataset\blue_shirt\4b027617e771ba11025e5e86ca8bae64e9e3ccaa.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5322,./clothes_dataset\black_shoes\32e30b8415719419ae0d7f9783b8535b2b122c50.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5323,./clothes_dataset\white_shorts\90e2b0c10b8e19a93923c2dbcb7c3d0f6b29f9d7.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5324,./clothes_dataset\blue_pants\f9e952e4d5ae81e2e9604c27014beeb511f138d4.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5325,./clothes_dataset\blue_pants\0377582882eaac561c65a0c03183bd86ae62127c.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5326,./clothes_dataset\black_pants\36431ea6441a5857b8d1412b63de6ed5e0e973c8.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5327,./clothes_dataset\brown_shorts\5a646b38ff73cbde2b2c16263b4a24690cbd6131.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5328,./clothes_dataset\red_dress\5f072d5cd1fcdea88a6c042206aa1a819e6de671.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5329,./clothes_dataset\green_shirt\7eed7efa14d39dc9f682d1250554aec20ebebc7c.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5330,./clothes_dataset\black_shirt\3c176b1a7ce52ef37ac8a26ee5405972cbe04b2e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5331,./clothes_dataset\brown_shoes\d655e72e49069347bcba2b4ed472ea6a867caecc.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5332,./clothes_dataset\blue_dress\ed6005f174f01cf9bc451bff4af951250c165bbb.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5333,./clothes_dataset\blue_shirt\d3a5278c62ba762513ff1a0f601237eb314706ed.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5334,./clothes_dataset\blue_dress\51832a0a5fe1ff540745b626a7373ec3e2ad37fe.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5335,./clothes_dataset\black_pants\9444af8f347ab9d4d18765cbd915696d41cf7098.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5336,./clothes_dataset\blue_shoes\60f6fe848ca1d92d0eebc716de90cec5f7cb983e.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5337,./clothes_dataset\blue_dress\98770ad91cf073228a51cc17c4fb7658b66e57cb.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5338,./clothes_dataset\red_dress\17b1af4b07feba945696cbfd06c56dc8354da70b.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5339,./clothes_dataset\red_dress\d0297f98297243aaf639615425c544016ab260c4.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5340,./clothes_dataset\blue_shirt\bda9b41af9fccb01d583e2f63199760c3fd5c543.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5341,./clothes_dataset\black_shirt\d3ed99077d0a61e8b13f42d323f55cfaaa4c7cd1.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5342,./clothes_dataset\blue_pants\d0052324f97ccd4a33caf54f4c413d73e234bb6f.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5343,./clothes_dataset\red_shoes\0c755790db1232d32eb5f5ad165075df75764e68.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5344,./clothes_dataset\black_shorts\d452b4aa861e91bb31a6e27282d6b7b06ded818e.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5345,./clothes_dataset\white_dress\dc9a3f60b7a0e3e02db0cae182493e562d722950.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5346,./clothes_dataset\blue_dress\cbdebaf4d875a24b346205f2112bf1dc36d2d64a.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5347,./clothes_dataset\white_dress\a11b4b67ecb1e341437ecfe120bd7b8a84be8f0d.jpg,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5348,./clothes_dataset\white_shorts\aecb0af978d6676d716d6702b0f292481270d80e.jpg,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5349,./clothes_dataset\blue_pants\eb3eea2ec9a7403e7a863247c6e2569dd8ab1162.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5350,./clothes_dataset\black_dress\2609b743082c39d55f6f725266ad7a36da00ec9d.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5351,./clothes_dataset\black_pants\693f55ed404061300a8200f510c5a8f2c32e21c9.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5352,./clothes_dataset\red_dress\b04b501a2c14859ef487e87983a754e214cb8a4b.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5353,./clothes_dataset\green_shirt\002345bfdd288450d742aa31b72d1a8f13bd07de.jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5354,./clothes_dataset\red_shoes\be602b5e1c8e07d5133747e72e096f340fb0c952.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5355,./clothes_dataset\blue_dress\88375297c39659ef0aa75718dada953151c849ff.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5356,./clothes_dataset\blue_pants\eac8328eaf5eaad854a170b7afce50c7ac057cb7.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5357,./clothes_dataset\red_shoes\213659b8ebc85b59aa4cd214d2220e2468a7aa81.jpg,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5358,./clothes_dataset\blue_shirt\5565f5f88b39672cb519bca712feab57e3467825.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5359,./clothes_dataset\black_shorts\eda47e252ccdfbabca9d394c5b30afc4209cd037.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5360,./clothes_dataset\blue_pants\dc277a92438a072a0be9d2e9ef36f7c8b4b46674.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5361,./clothes_dataset\black_shoes\81fda13239a8df096904159c6291767f4c0aa9ec.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5362,./clothes_dataset\red_dress\1c63f56a72493ca4ecc367338a6b46014643222a.jpg,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
5363,./clothes_dataset\black_pants\b869b71a89ced28cadcedbf28ab60d48cfb0b6fb.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5364,./clothes_dataset\black_shorts\7f800e039e5b162e40ed831dd2d690b351463fc4.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5365,./clothes_dataset\blue_shoes\5816253d9f22d3551bdf2a05a6882def9abdad25.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5366,./clothes_dataset\blue_pants\9bf880e767adbe8bd2f878f48c6ab32fe6846b36.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5367,./clothes_dataset\black_shoes\fdb2c0d6bbb16cc2e1e07e5277b435cf89ffb768.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5368,./clothes_dataset\blue_pants\fa3e8718699824a3853edc5c0eee29b3bba257ec.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5369,./clothes_dataset\blue_pants\8a4a03c0f9f9c2bdc800bc4e7a6211ca830be4d2.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5370,./clothes_dataset\black_dress\d269545dc4ba784aa08a997c70e39dfc3ce9301b.jpg,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5371,./clothes_dataset\blue_shirt\ed1c79e2c163a5d60fd9486e4f979396a7c4bbba.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5372,./clothes_dataset\black_pants\32ab4015a335d468043c0c43963a45243e74bad7.jpg,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5373,./clothes_dataset\brown_shoes\25e85a0518b0875adeee6cd4661e16773d4d9681.jpg,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5374,./clothes_dataset\blue_dress\a2cde1140c59804a206a4ce5882fa03610be87df.jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5375,./clothes_dataset\blue_pants\4df3ef1d08404713e636f78dd2c8b544ed79adf4.jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
